Id,Year,Data
117,1996,2.57
117,1997,2.67
117,1998,2.43
117,1999,2.51
117,2000,2.05
117,2001,1.98
117,2002,2
117,2003,1.9
117,2004,1.88
117,2005,1.83
117,2006,1.96
117,2007,1.81
117,2008,1.82
117,2009,1.91
117,2010,1.89
117,2011,1.85
117,2012,1.79
117,2013,1.71
117,2014,1.65
117,2015,1.58
117,2016,1.55
117,2017,1.51
117,2018,1.71
117,2019,1.72
119,1980,11700
119,1981,10600
119,1982,10600
119,1983,10200
119,1984,11700
119,1985,11200
119,1986,10400
119,1987,9800
119,1988,9700
119,1989,9320
119,1990,9030
119,1991,12300
119,1992,12600
119,1993,13100
119,1994,13000
119,1995,15400
119,1996,15200
119,1997,14800
119,1998,18400
119,1999,18200
119,2000,22700
119,2001,39100
119,2002,37500
119,2003,34600
119,2004,31400
119,2005,27600
119,2006,23300
119,2007,19500
119,2008,16400
119,2009,14300
119,2010,12600
119,2011,11500
119,2012,10600
119,2013,9840
119,2014,9290
119,2015,8820
119,2016,8450
119,2017,8160
119,2018,7990
119,2019,7840
120,1980,11.1
120,1981,10.3
120,1982,9.37
120,1983,8.42
120,1984,7.66
120,1985,9.81
120,1986,8.5
120,1987,7.13
120,1988,5.92
120,1989,4.75
120,1990,3.75
120,1991,17.2
120,1992,16.7
120,1993,16
120,1994,15.4
120,1995,14.9
120,1996,14.3
120,1997,13.9
120,1998,13.4
120,1999,13.1
120,2000,12.7
120,2001,12.3
120,2002,11.9
120,2003,11.8
120,2004,11.5
120,2005,24.6
120,2006,24.8
120,2007,25
120,2008,24.8
120,2009,24.6
120,2010,24.4
120,2011,4.5
120,2012,4.23
120,2013,4.25
120,2014,4.6
120,2015,4.63
120,2016,4.66
120,2017,4.69
120,2018,4.73
120,2019,4.76
121,1980,0
121,1981,0
121,1982,0
121,1983,0
121,1984,0
121,1985,0
121,1986,0
121,1987,0
121,1988,0
121,1989,0
121,1990,0
121,1991,206
121,1992,211
121,1993,211
121,1994,209
121,1995,205
121,1996,203
121,1997,204
121,1998,204
121,1999,202
121,2000,204
121,2001,206
